ID,ActivityHour,TotalStep,TotalIntensity,AverageIntensity
8792009665,4/29/2016 2:00:00 AM,44,4,0.066667
8792009665,5/1/2016 1:00:00 PM,44,4,0.066667
8792009665,4/14/2016 1:00:00 AM,45,4,0.066667
8792009665,4/23/2016 10:00:00 PM,47,4,0.066667
8792009665,4/13/2016 3:00:00 PM,49,4,0.066667
8792009665,4/22/2016 10:00:00 PM,52,4,0.066667
8792009665,5/2/2016 11:00:00 PM,58,4,0.066667
8792009665,5/2/2016 3:00:00 PM,59,4,0.066667
8792009665,4/23/2016 2:00:00 AM,60,4,0.066667
8792009665,5/3/2016 9:00:00 PM,68,4,0.066667
8792009665,4/27/2016 9:00:00 PM,75,4,0.066667
8792009665,4/15/2016 11:00:00 PM,78,4,0.066667
8792009665,4/15/2016 12:00:00 PM,85,4,0.066667
8792009665,4/15/2016 5:00:00 PM,86,4,0.066667
8792009665,4/13/2016 10:00:00 AM,91,4,0.066667
8792009665,4/13/2016 5:00:00 PM,96,4,0.066667
8792009665,4/16/2016 12:00:00 AM,98,4,0.066667
8792009665,4/15/2016 10:00:00 AM,99,4,0.066667
8792009665,4/12/2016 8:00:00 PM,119,4,0.066667
6962181067,4/14/2016 6:00:00 PM,24,4,0.066667
6962181067,4/19/2016 2:00:00 PM,40,4,0.066667
6962181067,4/17/2016 10:00:00 PM,42,4,0.066667
6962181067,4/24/2016 2:00:00 PM,42,4,0.066667
6962181067,4/13/2016 2:00:00 PM,45,4,0.066667
6962181067,4/15/2016 10:00:00 PM,47,4,0.066667
6962181067,5/7/2016 8:00:00 AM,49,4,0.066667
6962181067,5/11/2016 7:00:00 AM,50,4,0.066667
6962181067,4/20/2016 10:00:00 PM,51,4,0.066667
6962181067,4/14/2016 11:00:00 AM,54,4,0.066667
6962181067,4/26/2016 2:00:00 PM,58,4,0.066667
6962181067,5/4/2016 6:00:00 AM,58,4,0.066667
6962181067,5/2/2016 6:00:00 AM,68,4,0.066667
6962181067,4/27/2016 2:00:00 PM,71,4,0.066667
6962181067,4/27/2016 6:00:00 AM,77,4,0.066667
6962181067,4/29/2016 9:00:00 PM,77,4,0.066667
6962181067,5/8/2016 4:00:00 AM,87,4,0.066667
6962181067,5/4/2016 10:00:00 PM,91,4,0.066667
6962181067,4/24/2016 10:00:00 PM,101,4,0.066667
6962181067,5/9/2016 1:00:00 PM,106,4,0.066667
4057192912,4/13/2016 3:00:00 PM,79,4,0.066667
3977333714,4/12/2016 10:00:00 AM,28,4,0.066667
3977333714,4/28/2016 9:00:00 PM,37,4,0.066667
3977333714,5/1/2016 8:00:00 PM,39,4,0.066667
3977333714,4/13/2016 12:00:00 PM,40,4,0.066667
3977333714,4/14/2016 12:00:00 AM,40,4,0.066667
3977333714,4/13/2016 12:00:00 AM,43,4,0.066667
3977333714,5/1/2016 5:00:00 PM,43,4,0.066667
3977333714,4/19/2016 8:00:00 AM,50,4,0.066667
3977333714,4/24/2016 9:00:00 AM,50,4,0.066667
3977333714,5/2/2016 12:00:00 PM,55,4,0.066667
3977333714,4/25/2016 11:00:00 AM,66,4,0.066667
3977333714,5/5/2016 3:00:00 PM,89,4,0.066667
3977333714,4/26/2016 2:00:00 PM,91,4,0.066667
3977333714,4/24/2016 12:00:00 PM,92,4,0.066667
3977333714,5/10/2016 8:00:00 PM,92,4,0.066667
3977333714,4/25/2016 12:00:00 AM,96,4,0.066667
3977333714,4/22/2016 10:00:00 PM,102,4,0.066667
3977333714,5/7/2016 12:00:00 PM,104,4,0.066667
3977333714,5/3/2016 7:00:00 PM,105,4,0.066667
3977333714,4/12/2016 11:00:00 PM,110,4,0.066667
3977333714,4/19/2016 6:00:00 PM,141,4,0.066667
3977333714,4/14/2016 12:00:00 PM,144,4,0.066667
4702921684,5/8/2016 9:00:00 AM,39,4,0.066667
4702921684,4/27/2016 8:00:00 AM,64,4,0.066667
4702921684,5/8/2016 10:00:00 PM,74,4,0.066667
4702921684,5/10/2016 2:00:00 PM,75,4,0.066667
4702921684,4/15/2016 11:00:00 PM,78,4,0.066667
4702921684,4/21/2016 8:00:00 AM,82,4,0.066667
4702921684,4/26/2016 1:00:00 PM,86,4,0.066667
4702921684,4/15/2016 3:00:00 PM,101,4,0.066667
4702921684,4/19/2016 11:00:00 AM,102,4,0.066667
4702921684,4/27/2016 2:00:00 PM,103,4,0.066667
4702921684,4/28/2016 1:00:00 PM,104,4,0.066667
4702921684,4/15/2016 1:00:00 PM,109,4,0.066667
4702921684,4/18/2016 10:00:00 AM,110,4,0.066667
4702921684,5/6/2016 10:00:00 AM,113,4,0.066667
4702921684,4/13/2016 9:00:00 AM,125,4,0.066667
4702921684,5/5/2016 4:00:00 PM,129,4,0.066667
4702921684,4/28/2016 11:00:00 AM,151,4,0.066667
4702921684,5/10/2016 10:00:00 AM,151,4,0.066667
4702921684,4/14/2016 11:00:00 AM,157,4,0.066667
4702921684,4/29/2016 10:00:00 AM,162,4,0.066667
1844505072,4/12/2016 11:00:00 PM,37,4,0.066667
1844505072,4/13/2016 1:00:00 PM,43,4,0.066667
1844505072,5/3/2016 11:00:00 PM,57,4,0.066667
1844505072,5/4/2016 10:00:00 AM,63,4,0.066667
1844505072,4/23/2016 5:00:00 PM,74,4,0.066667
1844505072,4/14/2016 1:00:00 AM,87,4,0.066667
1844505072,5/3/2016 1:00:00 PM,95,4,0.066667
1844505072,4/30/2016 4:00:00 PM,191,4,0.066667
1624580081,4/27/2016 8:00:00 PM,0,4,0.066667
1624580081,4/26/2016 8:00:00 PM,7,4,0.066667
1624580081,4/19/2016 8:00:00 PM,12,4,0.066667
1624580081,5/4/2016 2:00:00 AM,15,4,0.066667
1624580081,4/23/2016 1:00:00 AM,16,4,0.066667
1624580081,4/17/2016 3:00:00 PM,19,4,0.066667
1624580081,4/19/2016 9:00:00 PM,22,4,0.066667
1624580081,4/16/2016 8:00:00 PM,28,4,0.066667
1624580081,4/18/2016 1:00:00 AM,29,4,0.066667
1624580081,4/12/2016 12:00:00 AM,31,4,0.066667
1624580081,4/13/2016 2:00:00 PM,36,4,0.066667
1624580081,4/28/2016 12:00:00 AM,36,4,0.066667
1624580081,4/26/2016 12:00:00 AM,38,4,0.066667
1624580081,4/16/2016 5:00:00 PM,39,4,0.066667
1624580081,5/10/2016 7:00:00 PM,47,4,0.066667
1624580081,4/17/2016 10:00:00 AM,49,4,0.066667
1624580081,5/8/2016 3:00:00 AM,52,4,0.066667
1624580081,4/22/2016 12:00:00 PM,55,4,0.066667
1624580081,5/5/2016 9:00:00 PM,60,4,0.066667
1624580081,5/12/2016 1:00:00 AM,60,4,0.066667
1624580081,5/3/2016 6:00:00 AM,66,4,0.066667
1624580081,4/29/2016 12:00:00 AM,69,4,0.066667
1624580081,4/26/2016 4:00:00 PM,81,4,0.066667
1624580081,5/2/2016 5:00:00 PM,81,4,0.066667
1624580081,5/5/2016 5:00:00 PM,82,4,0.066667
1624580081,5/5/2016 3:00:00 PM,83,4,0.066667
1624580081,4/17/2016 11:00:00 PM,89,4,0.066667
1624580081,4/23/2016 12:00:00 PM,97,4,0.066667
1624580081,4/24/2016 10:00:00 PM,100,4,0.066667
1624580081,4/22/2016 4:00:00 PM,102,4,0.066667
1624580081,4/16/2016 11:00:00 PM,123,4,0.066667
1624580081,5/3/2016 1:00:00 PM,127,4,0.066667
1624580081,4/12/2016 11:00:00 AM,129,4,0.066667
1624580081,4/29/2016 2:00:00 PM,129,4,0.066667
1624580081,5/4/2016 4:00:00 PM,132,4,0.066667
1624580081,4/28/2016 9:00:00 AM,137,4,0.066667
8253242879,4/26/2016 8:00:00 PM,0,4,0.066667
8253242879,4/27/2016 6:00:00 PM,40,4,0.066667
8253242879,4/18/2016 11:00:00 PM,49,4,0.066667
8253242879,4/20/2016 11:00:00 PM,59,4,0.066667
8253242879,4/17/2016 8:00:00 PM,66,4,0.066667
8253242879,4/24/2016 3:00:00 PM,66,4,0.066667
8253242879,4/15/2016 9:00:00 PM,74,4,0.066667
8253242879,4/27/2016 9:00:00 PM,80,4,0.066667
8253242879,4/20/2016 9:00:00 PM,93,4,0.066667
8253242879,4/24/2016 2:00:00 PM,173,4,0.066667
8053475328,5/8/2016 11:00:00 PM,63,5,0.083333
8053475328,4/23/2016 12:00:00 AM,68,5,0.083333
8053475328,5/7/2016 12:00:00 AM,80,5,0.083333
8053475328,5/9/2016 3:00:00 PM,81,5,0.083333
8053475328,4/12/2016 1:00:00 PM,85,5,0.083333
8053475328,4/20/2016 1:00:00 AM,100,5,0.083333
8053475328,4/21/2016 11:00:00 PM,102,5,0.083333
8053475328,4/22/2016 6:00:00 PM,112,5,0.083333
8053475328,4/28/2016 3:00:00 PM,116,5,0.083333
8053475328,4/21/2016 3:00:00 PM,126,5,0.083333
8053475328,4/12/2016 12:00:00 PM,130,5,0.083333
8053475328,4/24/2016 10:00:00 PM,134,5,0.083333
8053475328,4/24/2016 2:00:00 AM,139,5,0.083333
8053475328,4/22/2016 2:00:00 AM,142,5,0.083333
8053475328,4/19/2016 12:00:00 AM,158,5,0.083333
8053475328,5/10/2016 2:00:00 AM,162,5,0.083333
8053475328,5/5/2016 3:00:00 PM,175,5,0.083333
8053475328,4/12/2016 11:00:00 AM,197,5,0.083333
1644430081,4/20/2016 12:00:00 AM,5,5,0.083333
1644430081,4/20/2016 4:00:00 PM,5,5,0.083333
1644430081,4/28/2016 2:00:00 PM,30,5,0.083333
1644430081,4/15/2016 10:00:00 PM,31,5,0.083333
1644430081,4/18/2016 4:00:00 PM,31,5,0.083333
1644430081,4/20/2016 11:00:00 AM,51,5,0.083333
1644430081,4/28/2016 11:00:00 AM,53,5,0.083333
1644430081,5/1/2016 1:00:00 PM,315,5,0.083333
1644430081,5/6/2016 10:00:00 PM,63,5,0.083333
1644430081,4/14/2016 2:00:00 PM,73,5,0.083333
1644430081,4/26/2016 11:00:00 AM,73,5,0.083333
1644430081,4/25/2016 11:00:00 PM,97,5,0.083333
1644430081,5/11/2016 11:00:00 AM,103,5,0.083333
1644430081,4/18/2016 2:00:00 PM,105,5,0.083333
1644430081,4/19/2016 11:00:00 PM,163,5,0.083333
1644430081,5/3/2016 9:00:00 AM,189,5,0.083333
1644430081,5/10/2016 10:00:00 AM,194,5,0.083333
1644430081,4/12/2016 5:00:00 PM,205,5,0.083333
1644430081,5/4/2016 1:00:00 PM,206,5,0.083333
4558609924,5/1/2016 8:00:00 PM,50,5,0.083333
4558609924,5/4/2016 1:00:00 PM,51,5,0.083333
4558609924,4/23/2016 1:00:00 AM,56,5,0.083333
4558609924,5/11/2016 12:00:00 AM,63,5,0.083333
4558609924,4/29/2016 10:00:00 PM,86,5,0.083333
4558609924,5/10/2016 11:00:00 PM,86,5,0.083333
4558609924,5/10/2016 8:00:00 PM,92,5,0.083333
4558609924,4/25/2016 12:00:00 AM,98,5,0.083333
4558609924,4/20/2016 4:00:00 PM,190,5,0.083333
4319703577,5/4/2016 9:00:00 PM,45,5,0.083333
4319703577,4/26/2016 7:00:00 AM,47,5,0.083333
4319703577,4/23/2016 10:00:00 PM,53,5,0.083333
4319703577,4/14/2016 9:00:00 PM,63,5,0.083333
4319703577,4/19/2016 9:00:00 PM,63,5,0.083333
4319703577,4/28/2016 4:00:00 AM,64,5,0.083333
4319703577,4/21/2016 6:00:00 PM,65,5,0.083333
4319703577,4/15/2016 1:00:00 PM,73,5,0.083333
4319703577,5/5/2016 8:00:00 AM,74,5,0.083333
4319703577,4/25/2016 11:00:00 PM,76,5,0.083333
4319703577,4/29/2016 10:00:00 PM,80,5,0.083333
4319703577,5/1/2016 11:00:00 AM,84,5,0.083333
4319703577,5/1/2016 10:00:00 AM,88,5,0.083333
4319703577,5/1/2016 8:00:00 AM,94,5,0.083333
4319703577,4/21/2016 2:00:00 PM,95,5,0.083333
4319703577,4/22/2016 9:00:00 AM,115,5,0.083333
4319703577,4/24/2016 9:00:00 PM,137,5,0.083333
4319703577,5/3/2016 9:00:00 PM,149,5,0.083333
4319703577,5/10/2016 9:00:00 AM,170,5,0.083333
4319703577,5/6/2016 9:00:00 AM,237,5,0.083333
2320127002,4/25/2016 7:00:00 PM,53,5,0.083333
2320127002,4/19/2016 12:00:00 AM,62,5,0.083333
2320127002,4/22/2016 4:00:00 AM,70,5,0.083333
2320127002,4/26/2016 2:00:00 AM,71,5,0.083333
2320127002,4/13/2016 5:00:00 AM,83,5,0.083333
2320127002,4/17/2016 10:00:00 PM,86,5,0.083333
2320127002,4/17/2016 1:00:00 AM,94,5,0.083333
2320127002,4/15/2016 10:00:00 PM,117,5,0.083333
1503960366,4/14/2016 5:00:00 PM,37,5,0.083333
1503960366,5/11/2016 7:00:00 AM,47,5,0.083333
1503960366,4/15/2016 8:00:00 AM,55,5,0.083333
1503960366,4/27/2016 1:00:00 AM,60,5,0.083333
1503960366,4/20/2016 1:00:00 PM,64,5,0.083333
1503960366,4/17/2016 10:00:00 PM,70,5,0.083333
1503960366,4/15/2016 1:00:00 AM,75,5,0.083333
1503960366,4/21/2016 2:00:00 AM,81,5,0.083333
1503960366,5/1/2016 1:00:00 PM,85,5,0.083333
1503960366,4/16/2016 11:00:00 PM,92,5,0.083333
1503960366,4/25/2016 2:00:00 PM,94,5,0.083333
1503960366,4/21/2016 5:00:00 PM,96,5,0.083333
1503960366,5/8/2016 4:00:00 PM,100,5,0.083333
1503960366,5/3/2016 3:00:00 AM,110,5,0.083333
1503960366,4/28/2016 3:00:00 PM,115,5,0.083333
1503960366,4/30/2016 8:00:00 PM,117,5,0.083333
1503960366,4/29/2016 6:00:00 PM,118,5,0.083333
1503960366,5/3/2016 7:00:00 PM,140,5,0.083333
1503960366,4/26/2016 5:00:00 PM,143,5,0.083333
8877689391,4/19/2016 2:00:00 PM,52,5,0.083333
8877689391,4/27/2016 9:00:00 AM,66,5,0.083333
8877689391,4/14/2016 11:00:00 PM,82,5,0.083333
8877689391,4/14/2016 1:00:00 PM,102,5,0.083333
8877689391,5/10/2016 2:00:00 PM,105,5,0.083333
8877689391,5/9/2016 10:00:00 PM,109,5,0.083333
8877689391,4/24/2016 4:00:00 PM,127,5,0.083333
8877689391,5/6/2016 6:00:00 AM,137,5,0.083333
8877689391,4/21/2016 8:00:00 AM,154,5,0.083333
8877689391,5/3/2016 6:00:00 AM,178,5,0.083333
8877689391,4/17/2016 3:00:00 PM,218,5,0.083333
2347167796,4/22/2016 9:00:00 AM,41,5,0.083333
2347167796,4/28/2016 9:00:00 PM,43,5,0.083333
2347167796,4/21/2016 5:00:00 PM,46,5,0.083333
2347167796,4/13/2016 11:00:00 AM,59,5,0.083333
2347167796,4/20/2016 11:00:00 AM,78,5,0.083333
2347167796,4/22/2016 8:00:00 PM,79,5,0.083333
2347167796,4/20/2016 9:00:00 AM,82,5,0.083333
2347167796,4/18/2016 5:00:00 PM,92,5,0.083333
2347167796,4/27/2016 10:00:00 PM,112,5,0.083333
2347167796,4/14/2016 10:00:00 PM,120,5,0.083333
2347167796,4/21/2016 6:00:00 AM,141,5,0.083333
4388161847,4/29/2016 9:00:00 PM,45,5,0.083333
4388161847,5/1/2016 1:00:00 AM,51,5,0.083333
4388161847,4/14/2016 8:00:00 PM,52,5,0.083333
4388161847,4/22/2016 11:00:00 AM,56,5,0.083333
4388161847,5/4/2016 10:00:00 PM,64,5,0.083333
4388161847,4/24/2016 11:00:00 AM,72,5,0.083333
4388161847,4/20/2016 9:00:00 PM,80,5,0.083333
4388161847,4/15/2016 9:00:00 AM,92,5,0.083333
4388161847,4/25/2016 8:00:00 AM,104,5,0.083333
4388161847,5/1/2016 6:00:00 PM,142,5,0.083333
4388161847,4/27/2016 8:00:00 AM,156,5,0.083333
4388161847,4/14/2016 7:00:00 AM,157,5,0.083333
4388161847,5/6/2016 1:00:00 PM,158,5,0.083333
4388161847,5/4/2016 3:00:00 PM,161,5,0.083333
4388161847,4/21/2016 2:00:00 PM,177,5,0.083333
4388161847,5/2/2016 3:00:00 PM,180,5,0.083333
4388161847,5/11/2016 11:00:00 AM,252,5,0.083333
6775888955,4/15/2016 9:00:00 AM,88,5,0.083333
6775888955,4/28/2016 1:00:00 PM,88,5,0.083333
5553957443,4/13/2016 1:00:00 PM,48,5,0.083333
5553957443,5/1/2016 5:00:00 AM,53,5,0.083333
5553957443,4/26/2016 10:00:00 AM,55,5,0.083333
5553957443,4/24/2016 6:00:00 PM,59,5,0.083333
5553957443,4/29/2016 3:00:00 AM,60,5,0.083333
5553957443,4/25/2016 8:00:00 PM,65,5,0.083333
5553957443,4/26/2016 11:00:00 PM,65,5,0.083333
5553957443,4/29/2016 2:00:00 PM,73,5,0.083333
5553957443,5/11/2016 9:00:00 AM,79,5,0.083333
5553957443,4/28/2016 11:00:00 AM,80,5,0.083333
5553957443,5/2/2016 1:00:00 PM,82,5,0.083333
5553957443,5/1/2016 10:00:00 PM,83,5,0.083333
5553957443,5/4/2016 10:00:00 AM,83,5,0.083333
5553957443,4/20/2016 5:00:00 PM,85,5,0.083333
5553957443,4/20/2016 6:00:00 AM,96,5,0.083333
5553957443,5/3/2016 9:00:00 AM,106,5,0.083333
5553957443,5/11/2016 12:00:00 AM,109,5,0.083333
5553957443,4/20/2016 11:00:00 AM,118,5,0.083333
5553957443,4/24/2016 11:00:00 AM,119,5,0.083333
5553957443,4/13/2016 12:00:00 PM,120,5,0.083333
5553957443,4/15/2016 9:00:00 AM,123,5,0.083333
5553957443,5/2/2016 12:00:00 PM,143,5,0.083333
5553957443,4/20/2016 10:00:00 AM,144,5,0.083333
5553957443,4/29/2016 9:00:00 PM,165,5,0.083333
5553957443,4/21/2016 11:00:00 AM,198,5,0.083333
3372868164,4/18/2016 10:00:00 PM,0,5,0.083333
3372868164,4/17/2016 10:00:00 PM,8,5,0.083333
3372868164,4/21/2016 9:00:00 PM,12,5,0.083333
3372868164,4/20/2016 10:00:00 PM,13,5,0.083333
3372868164,4/25/2016 10:00:00 PM,13,5,0.083333
3372868164,4/27/2016 11:00:00 PM,28,5,0.083333
3372868164,4/22/2016 11:00:00 AM,46,5,0.083333
3372868164,4/19/2016 8:00:00 PM,54,5,0.083333
3372868164,4/30/2016 9:00:00 PM,69,5,0.083333
3372868164,4/17/2016 10:00:00 AM,79,5,0.083333
3372868164,4/23/2016 10:00:00 PM,81,5,0.083333
3372868164,4/30/2016 6:00:00 AM,81,5,0.083333
3372868164,4/24/2016 6:00:00 AM,89,5,0.083333
3372868164,4/21/2016 12:00:00 PM,98,5,0.083333
3372868164,5/1/2016 10:00:00 AM,115,5,0.083333
3372868164,4/12/2016 10:00:00 PM,129,5,0.083333
3372868164,4/18/2016 12:00:00 PM,185,5,0.083333
7086361926,4/30/2016 12:00:00 AM,38,5,0.083333
7086361926,4/21/2016 12:00:00 AM,48,5,0.083333
7086361926,4/27/2016 11:00:00 PM,48,5,0.083333
7086361926,4/14/2016 9:00:00 PM,56,5,0.083333
7086361926,4/14/2016 12:00:00 PM,58,5,0.083333
7086361926,5/1/2016 12:00:00 AM,68,5,0.083333
7086361926,5/6/2016 3:00:00 PM,76,5,0.083333
7086361926,4/23/2016 9:00:00 PM,82,5,0.083333
7086361926,4/28/2016 8:00:00 PM,85,5,0.083333
7086361926,4/20/2016 9:00:00 PM,98,5,0.083333
7086361926,5/2/2016 7:00:00 PM,130,5,0.083333
7086361926,5/9/2016 9:00:00 PM,133,5,0.083333
7086361926,4/28/2016 3:00:00 PM,151,5,0.083333
7086361926,4/13/2016 10:00:00 AM,152,5,0.083333
7086361926,4/20/2016 10:00:00 AM,180,5,0.083333
7086361926,5/8/2016 2:00:00 PM,184,5,0.083333
7086361926,5/10/2016 9:00:00 AM,195,5,0.083333
7086361926,4/19/2016 10:00:00 AM,197,5,0.083333
7086361926,4/20/2016 3:00:00 PM,197,5,0.083333
7086361926,4/29/2016 11:00:00 AM,199,5,0.083333
7086361926,5/1/2016 11:00:00 AM,200,5,0.083333
7086361926,4/12/2016 3:00:00 PM,201,5,0.083333
7086361926,5/4/2016 3:00:00 PM,218,5,0.083333
2873212765,5/1/2016 4:00:00 PM,0,5,0.083333
2873212765,4/29/2016 8:00:00 PM,15,5,0.083333
2873212765,5/3/2016 3:00:00 PM,46,5,0.083333
2873212765,4/28/2016 4:00:00 PM,54,5,0.083333
2873212765,4/23/2016 8:00:00 PM,70,5,0.083333
2873212765,5/10/2016 3:00:00 PM,85,5,0.083333
2873212765,4/21/2016 7:00:00 PM,86,5,0.083333
2873212765,5/6/2016 2:00:00 PM,94,5,0.083333
2873212765,4/24/2016 7:00:00 PM,114,5,0.083333
6290855005,4/16/2016 12:00:00 PM,7,5,0.083333
6290855005,4/19/2016 5:00:00 PM,99,5,0.083333
6290855005,5/4/2016 6:00:00 AM,152,5,0.083333
5577150313,4/26/2016 9:00:00 AM,10,5,0.083333
5577150313,4/30/2016 4:00:00 PM,36,5,0.083333
5577150313,5/9/2016 11:00:00 PM,53,5,0.083333
5577150313,4/12/2016 12:00:00 PM,58,5,0.083333
5577150313,5/9/2016 9:00:00 PM,68,5,0.083333
5577150313,4/19/2016 11:00:00 AM,69,5,0.083333
5577150313,4/13/2016 9:00:00 AM,71,5,0.083333
5577150313,4/19/2016 9:00:00 PM,74,5,0.083333
5577150313,4/20/2016 10:00:00 PM,83,5,0.083333
5577150313,4/16/2016 8:00:00 AM,85,5,0.083333
5577150313,4/30/2016 6:00:00 AM,86,5,0.083333
5577150313,4/22/2016 4:00:00 PM,88,5,0.083333
5577150313,4/14/2016 9:00:00 PM,100,5,0.083333
5577150313,4/12/2016 9:00:00 PM,105,5,0.083333
5577150313,4/15/2016 5:00:00 PM,106,5,0.083333
5577150313,5/1/2016 8:00:00 PM,108,5,0.083333
5577150313,4/19/2016 7:00:00 PM,114,5,0.083333
5577150313,4/28/2016 9:00:00 AM,117,5,0.083333
5577150313,5/3/2016 11:00:00 AM,129,5,0.083333
4445114986,5/10/2016 1:00:00 AM,46,5,0.083333
4445114986,5/7/2016 2:00:00 AM,55,5,0.083333
4445114986,5/6/2016 11:00:00 AM,58,5,0.083333
4445114986,4/19/2016 2:00:00 PM,59,5,0.083333
4445114986,4/12/2016 8:00:00 AM,60,5,0.083333
4445114986,4/20/2016 3:00:00 PM,69,5,0.083333
4445114986,4/19/2016 10:00:00 PM,71,5,0.083333
4445114986,5/2/2016 11:00:00 AM,71,5,0.083333
4445114986,4/12/2016 7:00:00 AM,73,5,0.083333
4445114986,5/5/2016 1:00:00 AM,74,5,0.083333
4445114986,5/10/2016 10:00:00 AM,79,5,0.083333
4445114986,4/12/2016 2:00:00 PM,81,5,0.083333
4445114986,4/19/2016 6:00:00 PM,82,5,0.083333
4445114986,4/25/2016 1:00:00 AM,83,5,0.083333
4445114986,4/20/2016 2:00:00 AM,94,5,0.083333
4445114986,4/13/2016 1:00:00 PM,101,5,0.083333
4020332650,4/16/2016 12:00:00 AM,0,5,0.083333
4020332650,5/11/2016 11:00:00 AM,34,5,0.083333
4020332650,5/4/2016 11:00:00 AM,40,5,0.083333
4020332650,5/2/2016 11:00:00 PM,61,5,0.083333
4020332650,5/8/2016 12:00:00 AM,79,5,0.083333
4020332650,5/10/2016 2:00:00 PM,79,5,0.083333
4020332650,5/4/2016 9:00:00 AM,128,5,0.083333
4020332650,5/10/2016 10:00:00 PM,138,5,0.083333
8378563200,4/28/2016 12:00:00 PM,272,5,0.083333
8378563200,5/1/2016 9:00:00 AM,58,5,0.083333
8378563200,5/1/2016 7:00:00 PM,70,5,0.083333
8378563200,5/6/2016 8:00:00 PM,81,5,0.083333
8378563200,4/17/2016 6:00:00 AM,85,5,0.083333
8378563200,4/20/2016 7:00:00 PM,86,5,0.083333
8378563200,5/1/2016 9:00:00 PM,91,5,0.083333
8378563200,5/7/2016 11:00:00 AM,92,5,0.083333
8378563200,4/17/2016 5:00:00 PM,94,5,0.083333
8378563200,4/28/2016 7:00:00 PM,95,5,0.083333
8378563200,5/6/2016 6:00:00 PM,99,5,0.083333
8378563200,4/25/2016 4:00:00 PM,107,5,0.083333
8378563200,5/5/2016 6:00:00 AM,126,5,0.083333
8378563200,4/14/2016 6:00:00 PM,129,5,0.083333
8378563200,4/29/2016 2:00:00 PM,142,5,0.083333
8378563200,4/17/2016 10:00:00 AM,146,5,0.083333
8378563200,5/2/2016 6:00:00 AM,150,5,0.083333
8378563200,5/2/2016 7:00:00 PM,153,5,0.083333
8378563200,5/8/2016 10:00:00 AM,157,5,0.083333
8378563200,4/17/2016 12:00:00 PM,172,5,0.083333
8378563200,5/9/2016 2:00:00 PM,177,5,0.083333
8583815059,4/18/2016 5:00:00 PM,38,5,0.083333
8583815059,4/19/2016 3:00:00 PM,40,5,0.083333
8583815059,5/6/2016 9:00:00 PM,45,5,0.083333
8583815059,5/6/2016 10:00:00 AM,53,5,0.083333
8583815059,5/10/2016 6:00:00 PM,55,5,0.083333
8583815059,5/8/2016 12:00:00 AM,56,5,0.083333
8583815059,4/28/2016 10:00:00 PM,66,5,0.083333
8583815059,4/22/2016 9:00:00 PM,67,5,0.083333
8583815059,4/14/2016 12:00:00 PM,75,5,0.083333
8583815059,5/9/2016 11:00:00 AM,75,5,0.083333
8583815059,4/25/2016 7:00:00 PM,76,5,0.083333
8583815059,5/1/2016 4:00:00 PM,76,5,0.083333
8583815059,5/7/2016 12:00:00 AM,76,5,0.083333
8583815059,4/23/2016 11:00:00 PM,94,5,0.083333
8583815059,4/27/2016 12:00:00 AM,98,5,0.083333
8583815059,4/13/2016 9:00:00 AM,105,5,0.083333
8583815059,4/21/2016 5:00:00 PM,105,5,0.083333
8583815059,4/19/2016 8:00:00 PM,106,5,0.083333
8583815059,4/14/2016 7:00:00 PM,108,5,0.083333
8583815059,5/10/2016 9:00:00 PM,108,5,0.083333
8583815059,4/23/2016 5:00:00 PM,111,5,0.083333
8583815059,5/9/2016 9:00:00 AM,122,5,0.083333
8583815059,4/28/2016 6:00:00 PM,134,5,0.083333
8583815059,4/21/2016 1:00:00 PM,140,5,0.083333
8583815059,4/24/2016 12:00:00 PM,215,5,0.083333
2026352035,4/14/2016 10:00:00 AM,36,5,0.083333
2026352035,4/18/2016 9:00:00 AM,41,5,0.083333
2026352035,4/16/2016 10:00:00 PM,45,5,0.083333
2026352035,5/4/2016 12:00:00 PM,47,5,0.083333
2026352035,4/15/2016 1:00:00 PM,50,5,0.083333
2026352035,4/16/2016 9:00:00 PM,56,5,0.083333
2026352035,4/30/2016 9:00:00 AM,59,5,0.083333
2026352035,4/16/2016 1:00:00 PM,60,5,0.083333
2026352035,4/28/2016 9:00:00 AM,65,5,0.083333
2026352035,4/19/2016 5:00:00 PM,76,5,0.083333
2026352035,4/21/2016 1:00:00 PM,89,5,0.083333
2026352035,5/4/2016 9:00:00 PM,117,5,0.083333
2026352035,5/8/2016 3:00:00 PM,117,5,0.083333
2026352035,5/1/2016 9:00:00 PM,128,5,0.083333
2026352035,4/16/2016 4:00:00 PM,131,5,0.083333
2026352035,4/21/2016 4:00:00 PM,138,5,0.083333
2026352035,4/24/2016 1:00:00 PM,178,5,0.083333
7007744171,4/21/2016 8:00:00 PM,36,5,0.083333
7007744171,4/25/2016 4:00:00 PM,58,5,0.083333
7007744171,4/16/2016 12:00:00 PM,67,5,0.083333
7007744171,4/21/2016 9:00:00 PM,70,5,0.083333
7007744171,4/20/2016 10:00:00 AM,77,5,0.083333
7007744171,5/6/2016 10:00:00 AM,90,5,0.083333
1927972279,4/28/2016 3:00:00 PM,39,5,0.083333
1927972279,4/14/2016 9:00:00 PM,46,5,0.083333
1927972279,5/6/2016 10:00:00 PM,50,5,0.083333
1927972279,4/26/2016 10:00:00 PM,74,5,0.083333
1927972279,4/12/2016 4:00:00 PM,77,5,0.083333
1927972279,5/1/2016 10:00:00 AM,79,5,0.083333
